"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"20/07/2023","48,250","47,562","48,643","47,562","5.45M","1.24%"
"19/07/2023","47,660","47,562","48,102","47,120","3.48M","0.94%"
"18/07/2023","47,218","47,562","47,758","46,923","4.61M","-1.23%"
"17/07/2023","47,808","48,643","48,987","47,808","2.79M","-1.62%"
"14/07/2023","48,594","48,495","48,594","47,660","5.90M","0.20%"
"13/07/2023","48,495","48,348","49,036","48,299","4.81M","0.41%"
"12/07/2023","48,299","47,513","48,446","47,365","4.79M","0.72%"
"11/07/2023","47,955","46,776","47,955","46,530","8.18M","2.20%"
"10/07/2023","46,923","45,253","46,923","45,007","10.23M","4.95%"
"07/07/2023","44,712","42,305","44,712","42,305","7.40M","5.32%"
"06/07/2023","42,452","42,648","42,992","42,108","4.54M","-0.35%"
"05/07/2023","42,599","42,698","43,680","42,599","7.26M","0.23%"
"04/07/2023","42,501","42,157","42,894","41,911","4.44M","0.58%"
"03/07/2023","42,255","42,698","42,894","42,059","1.80M","-0.69%"
"30/06/2023","42,550","41,961","43,140","41,764","3.51M","1.41%"
"29/06/2023","41,961","42,747","43,140","41,961","3.29M","-2.73%"
"28/06/2023","43,140","43,435","43,680","42,452","3.99M","-0.68%"
"27/06/2023","43,435","43,582","44,122","42,992","2.48M","-0.34%"
"26/06/2023","43,582","42,796","43,729","41,862","5.46M","3.38%"
"23/06/2023","42,157","42,305","42,452","41,961","2.16M","-0.35%"
"22/06/2023","42,305","42,108","42,894","41,617","4.11M","0.82%"
"21/06/2023","41,961","41,764","41,961","41,469","2.57M","0.47%"
"20/06/2023","41,764","40,880","41,764","40,880","2.48M","2.41%"
"19/06/2023","40,781","40,634","40,978","40,388","2.06M","0.36%"
"16/06/2023","40,634","41,224","41,567","40,437","4.41M","-0.84%"
"15/06/2023","40,978","41,322","41,666","40,732","2.81M","-0.83%"
"14/06/2023","41,322","42,255","42,255","41,322","3.32M","-2.21%"
"13/06/2023","42,255","42,648","42,648","41,862","3.40M","0.00%"
"12/06/2023","42,255","40,929","42,255","40,781","7.25M","3.86%"
"09/06/2023","40,683","40,290","40,683","39,799","4.12M","1.85%"
"08/06/2023","39,946","41,273","41,273","39,897","4.51M","-2.75%"
"07/06/2023","41,076","41,076","41,224","40,339","4.75M","0.00%"
"06/06/2023","41,076","40,487","41,322","40,339","4.67M","1.46%"
"05/06/2023","40,487","40,290","40,880","40,093","6.62M","0.98%"
"02/06/2023","40,093","38,767","40,143","38,521","5.71M","3.82%"
"01/06/2023","38,619","38,669","38,816","38,030","2.91M","0.26%"
"31/05/2023","38,521","38,619","38,767","38,276","1.98M","-0.51%"
"30/05/2023","38,718","38,177","39,111","38,177","4.82M","1.81%"
"29/05/2023","38,030","37,784","38,030","37,489","2.26M","1.31%"
"26/05/2023","37,538","37,391","37,735","37,342","882.50K","0.53%"
"25/05/2023","37,342","37,293","37,735","37,145","1.48M","0.13%"
"24/05/2023","37,293","37,735","37,784","37,244","1.25M","-0.78%"
"23/05/2023","37,588","37,981","38,128","37,538","1.47M","-0.78%"
"22/05/2023","37,882","37,686","37,981","37,391","1.52M","0.65%"
"19/05/2023","37,637","37,440","37,637","37,145","1.64M","0.52%"
"18/05/2023","37,440","37,882","38,030","37,440","1.75M","-0.13%"
"17/05/2023","37,489","37,784","37,981","37,293","1.33M","-0.78%"
"16/05/2023","37,784","38,226","38,276","37,538","2.13M","-1.16%"
"15/05/2023","38,226","38,472","38,718","38,177","2.78M","-0.26%"
"12/05/2023","38,325","38,079","38,423","37,538","2.03M","0.78%"
"11/05/2023","38,030","38,472","38,669","37,882","1.66M","-0.77%"
"10/05/2023","38,325","37,391","38,325","37,244","2.35M","2.77%"
"09/05/2023","37,293","37,195","37,686","37,195","931.10K","0.26%"
"08/05/2023","37,195","37,145","37,588","37,145","1.27M","0.13%"
"05/05/2023","37,145","37,244","37,440","36,998","1.17M","-0.26%"
"04/05/2023","37,244","37,440","38,226","37,244","2.46M","-3.32%"
"28/04/2023","38,521","37,981","38,521","37,932","2.52M","1.42%"
"27/04/2023","37,981","37,833","37,981","37,489","1.29M","0.65%"
"26/04/2023","37,735","37,047","37,735","36,998","1.84M","1.86%"
"25/04/2023","37,047","37,932","38,128","36,851","2.74M","-1.82%"
"24/04/2023","37,735","38,521","38,619","37,588","3.21M","-2.29%"
"21/04/2023","38,619","39,700","39,700","38,619","2.81M","-2.72%"
"20/04/2023","39,700","39,799","39,799","39,209","1.42M","-0.25%"
"19/04/2023","39,799","39,356","40,585","39,307","2.95M","1.38%"
"18/04/2023","39,258","39,848","40,044","39,258","2.76M","0.25%"
"17/04/2023","39,160","39,160","39,307","38,865","1.41M","-0.37%"
"14/04/2023","39,307","40,536","40,683","39,307","2.68M","-2.56%"
"13/04/2023","40,339","40,290","40,585","39,946","3.14M","0.74%"
"12/04/2023","40,044","39,799","40,978","39,799","3.97M","0.12%"
"11/04/2023","39,995","40,290","40,290","39,504","2.85M","-0.73%"
"10/04/2023","40,290","38,521","40,437","38,521","5.83M","5.13%"
"07/04/2023","38,325","38,177","38,374","37,833","2.03M","-0.26%"
"06/04/2023","38,423","39,307","39,307","38,374","1.97M","-1.64%"
"05/04/2023","39,062","39,111","39,160","38,816","1.74M","-0.13%"
"04/04/2023","39,111","38,423","39,258","38,374","3.13M","2.05%"
"03/04/2023","38,325","38,325","38,521","38,030","2.11M","1.17%"
"31/03/2023","37,882","37,882","38,276","37,588","1.82M","-0.13%"
"30/03/2023","37,932","38,128","38,521","37,489","2.67M","-0.26%"
"29/03/2023","38,030","38,570","38,669","38,030","1.83M","-1.02%"
"28/03/2023","38,423","37,538","38,619","37,440","4.20M","2.62%"
"27/03/2023","37,440","37,342","37,784","37,195","2.47M","0.40%"
"24/03/2023","37,293","36,949","37,538","36,949","1.73M","0.40%"
"23/03/2023","37,145","36,949","37,293","36,851","1.24M","-0.40%"
"22/03/2023","37,293","37,981","37,981","37,293","1.51M","-1.43%"
"21/03/2023","37,833","38,128","38,128","36,851","1.41M","1.05%"
"20/03/2023","37,440","38,325","38,718","37,391","2.30M","-3.30%"
"17/03/2023","38,718","39,209","39,209","38,177","953.80K","0.00%"
"16/03/2023","38,718","39,307","39,307","38,128","1.67M","-1.50%"
"15/03/2023","39,307","38,914","39,406","38,718","1.90M","3.63%"
"14/03/2023","37,932","38,619","38,914","37,637","1.61M","-2.03%"
"13/03/2023","38,718","39,062","39,307","38,718","1.35M","-0.88%"
"10/03/2023","39,062","39,209","39,406","38,718","1.57M","-0.63%"
"09/03/2023","39,307","38,914","39,848","38,865","2.12M","1.52%"
"08/03/2023","38,718","38,325","38,865","37,981","2.03M","-0.76%"
"07/03/2023","39,013","39,307","39,504","38,521","1.59M","0.76%"
"06/03/2023","38,718","39,258","39,799","38,718","1.47M","0.00%"
"03/03/2023","38,718","39,602","39,897","38,718","1.86M","-2.23%"
"02/03/2023","39,602","40,093","40,290","39,307","868.90K","-1.23%"
"01/03/2023","40,093","39,307","40,290","38,570","1.52M","2.00%"
"28/02/2023","39,307","39,799","40,487","39,160","1.57M","-1.23%"
"27/02/2023","39,799","40,290","41,174","39,799","1.97M","-3.80%"
"24/02/2023","41,371","41,764","42,206","40,880","1.63M","-2.09%"
"23/02/2023","42,255","42,059","42,255","41,273","1.31M","0.00%"
"22/02/2023","42,255","43,238","43,729","42,255","1.64M","-3.37%"
"21/02/2023","43,729","43,631","44,466","43,631","1.41M","0.45%"
"20/02/2023","43,533","42,452","43,533","42,010","1.87M","2.43%"
"17/02/2023","42,501","42,550","42,550","42,108","959.10K","-0.12%"
"16/02/2023","42,550","42,452","42,747","42,059","944.20K","1.29%"
"15/02/2023","42,010","41,764","42,747","41,764","1.08M","0.59%"
"14/02/2023","41,764","42,059","42,255","41,666","803.20K","0.00%"
"13/02/2023","41,764","41,371","41,764","40,781","1.73M","0.95%"
"10/02/2023","41,371","43,238","43,680","41,371","2.03M","-4.32%"
"09/02/2023","43,238","43,631","44,663","43,238","1.47M","-1.12%"
"08/02/2023","43,729","44,909","45,203","43,729","1.65M","-2.63%"
"07/02/2023","44,909","45,842","47,169","44,909","2.02M","-3.08%"
"06/02/2023","46,334","46,186","46,383","44,909","2.65M","-1.36%"
"03/02/2023","46,972","47,218","47,758","46,972","6.22M","-4.21%"
"02/02/2023","49,036","46,137","49,036","45,498","4.86M","5.94%"
"01/02/2023","46,284","45,400","46,334","44,909","7.84M","1.29%"
"31/01/2023","45,695","45,105","45,695","44,565","2.72M","0.65%"
"30/01/2023","45,400","45,105","45,990","44,614","3.21M","0.65%"
"27/01/2023","45,105","45,596","46,088","45,105","2.48M","0.66%"
"19/01/2023","44,810","44,172","45,302","43,975","3.49M","1.45%"
"18/01/2023","44,172","42,747","44,417","42,501","3.69M","4.41%"
"17/01/2023","42,305","41,666","42,648","41,469","2.76M","2.74%"
"16/01/2023","41,174","41,322","41,567","40,978","1.41M","-0.36%"
"13/01/2023","41,322","41,666","41,911","41,322","1.09M","-0.12%"
"12/01/2023","41,371","41,813","42,255","41,322","986.10K","-1.06%"
"11/01/2023","41,813","41,567","42,452","41,567","1.46M","0.83%"
"10/01/2023","41,469","41,273","41,862","41,174","1.42M","0.48%"
"09/01/2023","41,273","42,403","42,550","41,273","2.66M","-2.67%"
"06/01/2023","42,403","42,845","43,091","42,403","1.51M","-1.03%"
"05/01/2023","42,845","43,140","43,238","42,550","1.10M","0.23%"
"04/01/2023","42,747","42,354","43,533","42,354","1.87M","-1.02%"
"03/01/2023","43,189","42,059","43,238","41,764","2.00M","2.45%"
"30/12/2022","42,157","42,059","42,255","41,322","1.65M","0.00%"
"29/12/2022","42,157","41,764","42,157","41,371","1.21M","-0.23%"
"28/12/2022","42,255","42,255","42,452","41,174","1.39M","-1.83%"
"27/12/2022","43,042","40,781","43,042","40,781","2.32M","2.82%"
"26/12/2022","41,862","44,712","44,958","41,862","2.56M","-6.99%"
"23/12/2022","45,007","45,695","45,695","44,761","1.58M","-1.51%"
"22/12/2022","45,695","45,547","45,891","44,516","1.52M","0.22%"
"21/12/2022","45,596","45,695","45,940","43,582","2.05M","-0.22%"
"20/12/2022","45,695","45,793","46,039","43,435","3.35M","-1.38%"
"19/12/2022","46,334","46,776","47,955","46,334","3.78M","-1.46%"
"16/12/2022","47,021","45,940","47,120","45,105","3.00M","1.81%"
"15/12/2022","46,186","45,646","46,677","45,351","2.54M","1.18%"
"14/12/2022","45,646","46,481","46,481","45,007","2.19M","0.11%"
"13/12/2022","45,596","44,958","45,596","43,631","1.96M","1.09%"
"12/12/2022","45,105","45,400","46,481","44,221","3.47M","-0.65%"
"09/12/2022","45,400","45,203","45,793","44,565","1.68M","0.43%"
"08/12/2022","45,203","45,007","46,186","44,417","2.63M","2.56%"
"07/12/2022","44,073","43,582","44,221","42,747","2.93M","1.13%"
"06/12/2022","43,582","46,383","46,383","43,582","4.09M","-6.83%"
"05/12/2022","46,776","46,235","48,004","46,235","4.15M","0.48%"
"02/12/2022","46,553","42,987","46,553","42,987","6.46M","6.70%"
"01/12/2022","43,631","44,572","45,167","42,344","5.86M","-0.11%"
"30/11/2022","43,681","43,186","44,572","42,591","3.78M","3.04%"
"29/11/2022","42,393","40,115","42,393","40,115","5.27M","6.60%"
"28/11/2022","39,768","37,936","40,016","37,936","4.32M","6.22%"
"25/11/2022","37,441","37,193","37,936","36,153","2.60M","0.27%"
"24/11/2022","37,342","38,827","38,827","37,342","7.86M","-6.91%"
"23/11/2022","40,115","39,917","40,511","39,719","1.51M","0.75%"
"22/11/2022","39,818","39,818","41,205","39,471","3.71M","-1.11%"
"21/11/2022","40,264","41,551","41,551","40,264","1.76M","-3.56%"
"18/11/2022","41,749","40,610","41,848","39,521","4.37M","0.84%"
"17/11/2022","41,403","41,353","42,492","40,412","2.86M","3.34%"
"16/11/2022","40,065","34,915","40,065","34,915","8.56M","6.87%"
"15/11/2022","37,490","37,837","39,125","37,490","2.98M","-6.89%"
"14/11/2022","40,264","41,601","42,344","40,016","3.51M","-5.46%"
"11/11/2022","42,591","42,987","43,978","42,591","3.57M","1.54%"
"10/11/2022","41,947","44,523","44,523","41,947","3.67M","-6.92%"
"09/11/2022","45,067","44,572","46,008","44,127","2.16M","2.02%"
"08/11/2022","44,176","42,443","45,167","40,907","4.12M","4.08%"
"07/11/2022","42,443","45,563","46,107","42,443","5.34M","-6.95%"
"04/11/2022","45,612","47,098","47,544","45,612","5.74M","-6.97%"
"03/11/2022","49,029","48,534","49,822","47,643","2.60M","3.12%"
"02/11/2022","47,544","49,525","49,822","46,355","4.32M","-4.19%"
"01/11/2022","49,624","51,506","52,001","49,624","2.00M","-2.91%"
"31/10/2022","51,109","51,902","52,397","49,029","3.90M","-3.01%"
"28/10/2022","52,694","52,991","53,883","52,298","1.80M","-0.19%"
"27/10/2022","52,793","50,812","53,388","50,812","2.99M","2.70%"
"26/10/2022","51,407","51,605","52,001","50,119","1.53M","-0.19%"
"25/10/2022","51,506","50,218","53,487","48,534","4.40M","2.77%"
"24/10/2022","50,119","53,982","54,477","50,119","4.83M","-6.99%"
"21/10/2022","53,883","57,746","57,746","53,883","4.24M","-6.85%"
"20/10/2022","57,845","57,647","58,439","57,350","1.81M","-1.02%"
"19/10/2022","58,439","58,637","58,934","57,746","1.41M","0.00%"
"18/10/2022","58,439","59,331","59,925","58,043","2.05M","0.17%"
"17/10/2022","58,340","59,033","59,033","57,251","2.67M","-1.67%"
"14/10/2022","59,331","57,449","59,727","57,449","2.99M","3.99%"
"13/10/2022","57,052","56,458","57,647","55,963","1.53M","0.17%"
"12/10/2022","56,953","54,972","58,241","54,972","2.89M","3.79%"
"11/10/2022","54,873","56,557","57,052","53,586","2.33M","-2.98%"
"10/10/2022","56,557","52,595","56,755","52,496","3.91M","5.74%"
"07/10/2022","53,487","55,963","57,350","53,487","5.57M","-6.90%"
"06/10/2022","57,449","61,609","61,708","57,449","3.17M","-6.75%"
"05/10/2022","61,609","60,420","62,500","60,420","2.12M","1.97%"
"04/10/2022","60,420","60,618","60,717","59,529","4.02M","2.35%"
"03/10/2022","59,033","62,302","62,302","59,033","4.03M","-6.88%"
"30/09/2022","63,392","63,094","63,590","61,113","4.37M","0.00%"
"29/09/2022","63,392","65,868","65,868","63,094","2.55M","-1.54%"
"28/09/2022","64,382","65,472","66,363","64,382","2.72M","-3.13%"
"27/09/2022","66,462","66,759","67,354","66,165","1.54M","-1.32%"
"26/09/2022","67,354","67,155","67,552","64,976","5.24M","-2.02%"
"23/09/2022","68,740","69,434","69,434","67,948","2.72M","-1.00%"
"22/09/2022","69,434","68,443","70,127","67,651","4.25M","0.14%"
"21/09/2022","69,335","70,325","70,325","69,335","3.11M","-2.37%"
"20/09/2022","71,018","70,226","71,316","68,542","3.38M","1.70%"
"19/09/2022","69,830","71,316","72,108","68,443","4.17M","-2.08%"
"16/09/2022","71,316","72,702","72,999","70,721","4.28M","-2.57%"
"15/09/2022","73,198","72,999","74,089","72,702","3.18M","0.27%"
"14/09/2022","72,999","72,009","73,198","71,910","3.70M","-0.54%"
"13/09/2022","73,396","73,297","73,693","72,603","1.96M","0.14%"
"12/09/2022","73,297","71,514","74,683","71,415","7.35M","2.78%"
"09/09/2022","71,316","71,316","71,712","70,127","2.78M","0.70%"
"08/09/2022","70,820","70,820","71,613","69,830","3.75M","1.13%"
"07/09/2022","70,028","71,910","72,108","69,929","5.67M","-3.02%"
"06/09/2022","72,207","71,910","72,603","71,712","2.60M","0.55%"
"05/09/2022","71,811","73,198","73,198","71,811","2.69M","-2.03%"
"31/08/2022","73,297","71,811","73,297","71,811","4.62M","0.96%"
"30/08/2022","72,603","73,792","74,287","72,207","4.23M","-0.95%"
"29/08/2022","73,297","71,117","73,297","70,028","7.69M","2.49%"
"26/08/2022","71,514","68,047","72,405","68,047","10.85M","5.56%"
"25/08/2022","67,750","67,056","68,047","66,660","5.15M","2.40%"
"24/08/2022","66,165","66,264","66,561","65,670","2.22M","-0.15%"
"23/08/2022","66,264","65,274","67,155","65,274","4.01M","0.60%"
"22/08/2022","65,868","63,986","66,264","63,887","5.86M","3.74%"
"19/08/2022","63,491","63,887","64,778","62,500","2.28M","-0.62%"
"18/08/2022","63,887","64,382","65,175","63,293","4.07M","-0.77%"
"17/08/2022","64,382","65,373","65,769","64,382","2.52M","-1.52%"
"16/08/2022","65,373","64,382","66,363","64,382","3.91M","1.54%"
"15/08/2022","64,382","62,698","64,382","62,401","4.43M","3.17%"
"12/08/2022","62,401","62,302","63,094","61,609","2.42M","0.00%"
"11/08/2022","62,401","63,392","63,590","61,906","2.72M","-0.94%"
"10/08/2022","62,995","62,698","63,689","62,401","1.97M","0.47%"
"09/08/2022","62,698","62,500","62,995","62,302","2.81M","0.64%"
"08/08/2022","62,302","62,104","62,302","61,708","2.49M","0.32%"
"05/08/2022","62,104","62,302","62,896","62,005","2.71M","0.00%"
"04/08/2022","62,104","61,609","62,401","61,510","4.34M","1.46%"
"03/08/2022","61,213","61,411","61,609","60,717","2.66M","-0.32%"
"02/08/2022","61,411","61,213","61,906","60,717","2.12M","1.14%"
"01/08/2022","60,717","60,420","61,312","59,430","3.26M","0.49%"
"29/07/2022","60,420","61,807","61,807","60,420","3.38M","-1.61%"
"28/07/2022","61,411","62,401","62,401","61,411","1.95M","-0.16%"
"27/07/2022","61,510","59,529","62,401","59,529","1.87M","-1.43%"
"26/07/2022","62,401","63,293","63,293","62,203","1.81M","-0.47%"
"25/07/2022","62,698","64,184","65,175","62,104","4.02M","-1.86%"
"22/07/2022","63,887","64,283","66,165","63,590","5.45M","0.62%"
"21/07/2022","63,491","60,618","63,887","60,618","5.00M","4.74%"
"20/07/2022","60,618","58,637","62,401","57,647","7.38M","2.00%"
"19/07/2022","59,430","60,618","60,618","58,934","2.12M","-1.64%"
"18/07/2022","60,420","60,915","62,302","59,628","2.54M","-0.81%"
"15/07/2022","60,915","62,203","62,599","60,915","3.08M","-1.76%"
"14/07/2022","62,005","62,302","63,392","61,708","2.13M","-1.57%"
"13/07/2022","62,995","63,392","63,590","61,312","3.10M","-1.24%"
"12/07/2022","63,788","64,184","64,184","63,392","1.61M","-0.15%"
"11/07/2022","63,887","64,184","64,283","63,392","1.37M","-0.77%"
"08/07/2022","64,382","64,085","65,868","63,788","2.59M","1.56%"
"07/07/2022","63,392","63,491","64,382","63,293","1.59M","0.00%"
"06/07/2022","63,392","64,877","65,670","63,392","2.40M","-2.29%"
"05/07/2022","64,877","67,155","67,155","63,392","3.98M","-3.39%"
"04/07/2022","67,155","69,335","69,434","65,967","5.18M","-3.56%"
"01/07/2022","69,632","70,919","70,919","68,146","3.29M","-1.68%"
"30/06/2022","70,820","72,405","72,405","70,523","2.40M","-2.06%"
"29/06/2022","72,306","72,108","73,297","70,424","3.15M","0.27%"
"28/06/2022","72,108","70,325","72,207","70,325","4.12M","1.82%"
"27/06/2022","70,820","71,018","71,811","70,424","3.16M","-0.56%"
"24/06/2022","71,217","72,801","72,801","70,721","2.72M","-0.83%"
"23/06/2022","71,811","69,335","72,801","69,136","4.91M","3.87%"
"22/06/2022","69,136","74,881","74,881","68,542","3.82M","-5.03%"
"21/06/2022","72,801","74,287","75,079","70,325","3.37M","-0.54%"
"20/06/2022","73,198","77,259","77,259","72,900","4.48M","-4.89%"
"17/06/2022","76,961","78,249","78,249","75,575","3.50M","-1.65%"
"16/06/2022","78,249","78,249","78,249","76,862","6.04M","6.97%"
"15/06/2022","73,148","71,811","73,148","71,316","5.12M","2.93%"
"14/06/2022","71,068","68,592","71,464","68,344","3.21M","2.50%"
"13/06/2022","69,335","71,811","73,049","69,335","6.46M","-6.67%"
"10/06/2022","74,287","76,268","76,763","74,287","3.88M","-1.83%"
"09/06/2022","75,674","75,971","76,763","74,931","2.26M","-0.39%"
"08/06/2022","75,971","76,417","78,200","75,971","4.15M","0.26%"
"07/06/2022","75,773","76,268","76,268","73,792","3.69M","-0.45%"
"06/06/2022","76,119","75,775","77,005","75,775","3.78M","0.98%"
"03/06/2022","75,381","72,675","75,923","72,675","3.34M","3.72%"
"02/06/2022","72,675","72,085","74,053","71,593","3.61M","1.51%"
"01/06/2022","71,593","71,297","72,331","70,855","2.12M","0.42%"
"31/05/2022","71,297","71,445","71,445","70,363","1.48M","-0.21%"
"30/05/2022","71,445","72,183","72,577","70,559","2.52M","-1.02%"
"27/05/2022","72,183","68,493","72,282","68,493","5.10M","5.54%"
"26/05/2022","68,394","68,886","69,132","66,918","1.43M","0.00%"
"25/05/2022","68,394","66,131","69,624","65,934","3.12M","4.51%"
"24/05/2022","65,442","64,409","65,442","63,868","1.16M","1.68%"
"23/05/2022","64,360","66,426","66,426","63,966","1.08M","-2.39%"
"20/05/2022","65,934","65,196","66,820","64,950","1.74M","0.75%"
"19/05/2022","65,442","63,966","65,688","63,622","1.68M","-0.37%"
"18/05/2022","65,688","64,802","65,787","63,868","1.61M","1.44%"
"17/05/2022","64,753","61,457","64,753","60,030","2.11M","6.99%"
"16/05/2022","60,522","65,196","65,196","59,636","2.67M","-1.68%"
"13/05/2022","61,555","66,131","66,475","61,555","5.49M","-6.92%"
"12/05/2022","66,131","68,837","68,837","66,131","3.41M","-4.68%"
"11/05/2022","69,378","68,985","69,378","67,509","2.33M","0.64%"
"10/05/2022","68,936","66,426","68,936","65,442","3.64M","2.71%"
"09/05/2022","67,115","70,953","71,002","67,115","5.39M","-6.96%"
"06/05/2022","72,134","72,085","73,266","71,888","2.17M","-1.87%"
"05/05/2022","73,512","74,053","74,053","71,396","2.34M","-0.07%"
"04/05/2022","73,561","73,807","74,545","73,069","2.30M","0.20%"
"29/04/2022","73,413","71,445","73,807","71,445","3.48M","2.90%"
"28/04/2022","71,347","72,577","73,315","71,248","3.05M","-1.49%"
"27/04/2022","72,429","71,839","72,577","70,363","3.44M","-1.07%"
"26/04/2022","73,216","69,378","74,250","68,394","5.44M","2.69%"
"25/04/2022","71,297","75,775","76,415","71,297","7.42M","-7.00%"
"22/04/2022","76,661","77,054","77,251","71,396","8.10M","0.19%"
"21/04/2022","76,513","75,873","77,497","75,627","4.61M","-0.32%"
"20/04/2022","76,759","76,316","78,432","75,677","3.80M","0.00%"
"19/04/2022","76,759","78,580","79,269","76,267","6.57M","-3.55%"
"18/04/2022","79,582","79,980","80,476","79,036","5.23M","0.00%"
"15/04/2022","79,582","78,241","80,427","78,092","4.68M","0.44%"
"14/04/2022","79,234","77,595","80,874","76,999","5.85M","2.11%"
"13/04/2022","77,595","75,012","77,993","74,764","6.81M","2.29%"
"12/04/2022","75,856","74,515","75,856","72,528","5.29M","1.80%"
"08/04/2022","74,515","76,999","76,999","74,515","4.41M","-3.23%"
"07/04/2022","76,999","79,384","79,533","76,304","6.20M","-2.39%"
"06/04/2022","78,887","76,502","80,476","76,204","5.96M","2.32%"
"05/04/2022","77,098","76,254","77,794","76,006","2.52M","0.13%"
"04/04/2022","76,999","78,738","78,837","76,999","2.80M","-0.64%"
"01/04/2022","77,496","73,273","77,496","73,075","8.26M","7.00%"
"31/03/2022","72,429","71,535","73,770","70,789","3.60M","0.97%"
"30/03/2022","71,733","72,280","72,975","69,597","3.39M","-1.43%"
"29/03/2022","72,777","72,280","74,167","71,535","4.68M","1.74%"
"28/03/2022","71,535","69,150","71,584","69,001","7.67M","3.67%"
"25/03/2022","69,001","66,915","69,746","66,418","7.57M","3.66%"
"24/03/2022","66,567","67,064","67,064","66,070","1.83M","-0.74%"
"23/03/2022","67,064","66,915","67,759","66,865","1.59M","-0.15%"
"22/03/2022","67,163","67,064","67,560","66,368","2.09M","0.22%"
"21/03/2022","67,014","65,573","67,014","65,325","1.84M","2.51%"
"18/03/2022","65,375","64,977","65,474","64,977","1.58M","0.61%"
"17/03/2022","64,977","65,474","65,573","64,977","1.38M","-0.46%"
"16/03/2022","65,275","65,176","65,573","64,580","2.11M","0.00%"
"15/03/2022","65,275","64,928","65,275","64,083","2.01M","-0.23%"
"14/03/2022","65,424","65,623","65,971","64,331","2.45M","-0.98%"
"11/03/2022","66,070","66,269","66,269","65,573","1.31M","-0.38%"
"10/03/2022","66,319","66,567","66,567","65,871","1.77M","-0.22%"
"09/03/2022","66,468","66,617","66,617","65,822","2.30M","-0.30%"
"08/03/2022","66,666","66,567","66,815","65,772","3.99M","0.00%"
"07/03/2022","66,666","66,815","67,064","66,567","2.29M","-1.18%"
"04/03/2022","67,461","67,809","67,859","66,865","2.15M","-0.51%"
"03/03/2022","67,809","67,064","67,809","66,368","2.12M","1.49%"
"02/03/2022","66,815","67,461","67,461","66,567","3.34M","-1.10%"
"01/03/2022","67,560","68,008","68,057","67,113","2.42M","0.00%"
"28/02/2022","67,560","67,809","68,554","67,312","3.60M","-1.16%"
"25/02/2022","68,355","68,008","69,448","67,560","5.38M","0.58%"
"24/02/2022","67,958","68,057","68,405","67,312","2.35M","-0.73%"
"23/02/2022","68,455","68,405","69,846","68,008","3.22M","0.07%"
"22/02/2022","68,405","66,070","69,150","65,772","6.55M","2.84%"
"21/02/2022","66,517","65,822","67,014","65,822","1.22M","-0.08%"
"18/02/2022","66,567","65,623","66,567","65,623","935.60K","-0.37%"
"17/02/2022","66,815","65,573","66,815","65,524","2.06M","1.20%"
"16/02/2022","66,020","66,666","66,666","65,375","1.12M","-0.30%"
"15/02/2022","66,219","65,921","66,517","65,325","1.14M","0.99%"
"14/02/2022","65,573","66,517","67,064","65,573","1.91M","-2.44%"
"11/02/2022","67,213","67,064","67,560","67,064","1.08M","-0.73%"
"10/02/2022","67,709","68,057","68,157","66,815","1.81M","-0.51%"
"09/02/2022","68,057","67,709","68,306","67,560","2.41M","0.51%"
"08/02/2022","67,709","66,517","67,958","66,517","2.90M","1.79%"
"07/02/2022","66,517","66,070","67,411","66,070","1.86M","1.06%"
"28/01/2022","65,822","65,226","65,822","64,431","1.43M","0.76%"
"27/01/2022","65,325","65,027","65,722","64,182","1.06M","-0.30%"
"26/01/2022","65,524","65,077","65,524","64,083","1.91M","0.69%"
"25/01/2022","65,077","64,480","65,077","63,388","1.61M","0.85%"
"24/01/2022","64,530","65,673","66,169","64,530","1.74M","-2.48%"
"21/01/2022","66,169","66,567","66,567","65,226","1.31M","-0.60%"
"20/01/2022","66,567","66,070","66,567","65,623","1.79M","0.37%"
"19/01/2022","66,319","64,679","66,567","64,580","1.91M","2.61%"
"18/01/2022","64,630","64,083","65,573","63,884","1.63M","0.08%"
"17/01/2022","64,580","66,070","66,517","64,580","1.63M","-2.98%"
"14/01/2022","66,567","67,064","67,064","66,169","936.80K","-1.11%"
"13/01/2022","67,312","67,809","67,809","65,573","1.85M","-0.37%"
"12/01/2022","67,560","65,474","67,560","64,580","1.86M","3.19%"
"11/01/2022","65,474","66,070","66,815","65,424","1.55M","-0.90%"
"10/01/2022","66,070","67,312","67,312","66,070","1.85M","-1.85%"
"07/01/2022","67,312","68,306","68,306","67,312","1.84M","-1.46%"
"06/01/2022","68,306","68,107","68,951","67,809","1.54M","0.29%"
"05/01/2022","68,107","68,455","69,200","68,107","2.36M","-0.51%"
"04/01/2022","68,455","67,511","69,150","67,014","2.66M","1.40%"
"31/12/2021","67,511","66,716","67,511","66,269","2.26M","1.19%"
"30/12/2021","66,716","66,815","67,262","66,567","1.67M","-0.07%"
"29/12/2021","66,766","66,865","67,560","66,617","1.27M","-1.03%"
"28/12/2021","67,461","67,312","67,461","66,120","1.49M","0.67%"
"27/12/2021","67,014","66,915","67,262","66,070","1.45M","0.22%"
"24/12/2021","66,865","66,368","66,865","65,822","1.12M","0.75%"
"23/12/2021","66,368","66,964","67,461","65,474","1.87M","-0.89%"
"22/12/2021","66,964","66,368","68,057","66,269","2.60M","1.35%"
"21/12/2021","66,070","66,070","66,070","65,623","947.20K","0.00%"
